COUNTRYNEW,MH7A,,,country,Ireland,Switzerland,UAE,Norway,US
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,99,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,99,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,1,,,,,,,,
Norway,1,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Norway,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,99,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,1,,,,,,,,
Paraguay,99,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
Paraguay,2,,,,,,,,
